基金代码,净值,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,成立时间距今天数,基金公司_基金公司1,基金公司_基金公司10,基金公司_基金公司11,基金公司_基金公司12,基金公司_基金公司13,基金公司_基金公司14,基金公司_基金公司15,基金公司_基金公司16,基金公司_基金公司17,基金公司_基金公司18,基金公司_基金公司19,基金公司_基金公司2,基金公司_基金公司20,基金公司_基金公司21,基金公司_基金公司22,基金公司_基金公司24,基金公司_基金公司25,基金公司_基金公司26,基金公司_基金公司27,基金公司_基金公司28,基金公司_基金公司29,基金公司_基金公司3,基金公司_基金公司30,基金公司_基金公司31,基金公司_基金公司32,基金公司_基金公司33,基金公司_基金公司34,基金公司_基金公司35,基金公司_基金公司36,基金公司_基金公司37,基金公司_基金公司38,基金公司_基金公司39,基金公司_基金公司4,基金公司_基金公司40,基金公司_基金公司41,基金公司_基金公司42,基金公司_基金公司43,基金公司_基金公司44,基金公司_基金公司45,基金公司_基金公司46,基金公司_基金公司47,基金公司_基金公司48,基金公司_基金公司49,基金公司_基金公司5,基金公司_基金公司50,基金公司_基金公司51,基金公司_基金公司52,基金公司_基金公司53,基金公司_基金公司54,基金公司_基金公司56,基金公司_基金公司57,基金公司_基金公司58,基金公司_基金公司59,基金公司_基金公司6,基金公司_基金公司60,基金公司_基金公司7,基金公司_基金公司8,基金公司_基金公司9
J0024,-0.5248666317227978,-0.012127673025267008,-1.1940177956134093,-1.3872690883759726,-1.558607908818875,-1.197570582359252,1.042063673622884,-1.2784431488797527,1.221914396446726,0.9587104271155652,-0.5243046742615238,-0.07067609836704818,-1.2392286634325855,0.16897848295965032,-0.5097109526914091,0.07915918339826201,-0.980369245833262,1.4734002182740917,0.7864764938514743,-0.4065788031107276,0.35571311395210464,-0.8483553937148011,-0.21311046379203388,-0.4123085418684591,1.0204360459930635,1.0591927510611356,-1.0180636745137979,0.9413412531767241,1.3352716856248525,-1.4605835775257388,0.45405633454828825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J0025,-1.285214422899789,-1.2248949755519936,-1.3673150083294336,1.4121528388401157,1.5430993724127167,1.1759927340284546,0.35395621316962794,1.203970732440156,-0.04760705440701542,0.2975308222082789,-0.7634853242975301,1.727448666105437,0.7282906284699008,-1.599384111241388,-0.11641166566334481,-1.2311943831371273,0.774206585635663,-0.29822329067271186,1.219200837098503,-1.0676825480062193,-1.2118875225711803,0.29969136828071374,-0.8869775429763305,0.851399391326715,1.5281156708652344,1.7352732304618605,-1.482226444048964,1.3726545421465863,-0.9002730729868532,-1.0586656611160692,0.6380456398862694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J0026,-0.37510060995150246,-0.012127673025267008,0.0190626933987626,-1.6983159691777603,-0.9382664525725566,-0.11867816581938528,-0.4411718221306055,1.203970732440156,1.221914396446726,-0.3636487826990073,0.21632039345799792,0.24259879200013545,0.7449969376216534,0.2515008862161798,0.3022979131702353,-1.213974709455566,0.774206585635663,0.8828590486251572,0.13738997898093153,0.915628686680256,-0.34696572417935895,0.44778932712250785,0.29228984559618854,-0.7475574172506737,0.5127564211208925,0.157752111860169,1.7669129426971992,1.1569978976616553,-1.1876301710697563,-1.8945235100959579,-1.1307606364311407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J0027,1.935362648312016,-1.2248949755519936,1.405440395126959,0.4790121964347529,-0.9382664525725566,0.9602142507204813,1.8958295327742418,-1.2784431488797527,0.5871536710198553,-1.3554181900599367,0.11311177499626145,-0.7925925530473042,-0.7691180777498445,1.6512540006282799,0.01258103333700612,0.9427774429349811,-1.4190132037004932,1.1781296334496245,-1.1607830507601542,-0.24130286688685465,0.841577558623554,1.5383115405836205,0.1238230758001144,0.18809824786048313,1.5281156708652344,1.2845529108613774,1.4574710963404218,-0.5682552582177933,1.6512069063284065,0.34257269546049285,2.402670341082362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
J0028,-0.24120709865959133,-1.2248949755519936,0.5389543315468363,0.9455825176374343,0.6125871880432392,0.31287880079656133,-0.491024249984782,-0.03723620821979839,-0.04760705440701542,-0.3636487826990073,1.2718917395774725,0.21452524552929433,-1.2920814251063715,0.7232811250373086,-1.223575992312101,-0.6469417728908541,-0.980369245833262,-1.1840350451461137,0.7864764938514743,-0.24130286688685465,-2.3392903742156017,-1.6676262268827158,-0.5500440033841821,-0.7557529200522788,0.5127564211208925,-1.1944088469412808,0.06498278773492326,1.5883111866315174,0.4808288592712715,1.1093372032259408,0.34951695651534437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J0029,0.09150722276715537,-0.012127673025267008,1.405440395126959,1.101105958038328,0.9227579161663984,-1.4133490656672252,-0.1955564050281142,1.203970732440156,-1.3171285052607569,-0.033058980245364196,0.20096225857494737,-0.8577852351190274,-0.7901623382454396,0.2320407205047612,0.9135701969219012,1.6360450881455013,1.4321725224365098,-1.1840350451461137,-0.7280587075131256,-1.5635103566778383,-0.18010626322721524,-1.3280158186969033,1.8084907737608558,-0.6490995961881948,-1.0102824534956203,-0.518328367540556,-0.7086218281570205,0.510027964206862,0.008723063177175428,-0.781203072763751,0.6589535154928582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J0030,1.7661709106093568,1.2006396295014596,0.19235990611478715,-1.3872690883759726,0.9227579161663984,1.6075497006444013,0.16213493077292448,-1.2784431488797527,1.221914396446726,-1.3554181900599367,0.36565099567321435,-0.818992440243562,0.00681761412743188,0.989318578979802,-0.23457000520647975,1.3183469264448655,0.774206585635663,-0.8887644603216465,-0.7280587075131256,0.08924900556089126,0.002929114683778945,-1.6830973871374109,-0.8869775429763305,0.8933080240291897,0.005076796248721601,1.0591927510611356,-0.8633427513354092,-0.5682552582177933,1.1633747264679315,-0.5738059838433424,0.2909749048168958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J0031,1.0169520031785684,1.2006396295014596,-1.8872066464775072,1.5676762792410095,-0.9382664525725566,-0.550235132435332,1.0455759053609517,-0.03723620821979839,-0.6823677798338861,-0.033058980245364196,0.7778524798647236,1.9031078429564663,1.1337790846816802,1.2805530355347206,-0.5498699436913246,1.6197075359468605,-1.4190132037004932,-0.8887644603216465,0.5701143222279601,-0.7371306755584736,0.040010464318564816,-0.16117757455105028,0.1238230758001144,-0.270754380519345,1.0204360459930635,-1.1944088469412808,0.6838664804484782,0.7256846086917931,-0.63792339887801,0.8064648607459973,0.11534874972155017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J0032,-0.3348120731644514,1.2006396295014596,-0.3275317320332865,-1.3872690883759726,-1.2484371806957157,0.09710031748858804,0.32755900496734636,1.203970732440156,-0.9997481425473215,0.9587104271155652,-0.7291824270584453,0.43021813179609614,-1.372875259072577,1.028667906320348,-1.3361080097002977,-0.5072216850964117,-0.3224033090324151,1.4734002182740917,0.7864764938514743,0.2545249417847642,-0.8397671844361076,1.0481225769629623,-0.381577233588108,-1.442668569257581,-0.5026028286234493,-0.7436885273407976,-1.482226444048964,0.9413412531767241,-1.7443938608969196,-0.0700222329702517,-0.766963600876496,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J0033,1.083801098238206,-0.012127673025267008,1.405440395126959,-0.9206987671732912,-1.558607908818875,0.09710031748858804,0.13919394622676315,1.203970732440156,-1.3171285052607569,0.9587104271155652,2.6112536523305874,-0.3556654896385525,1.1310746354241605,-0.015261033640576745,-1.8177870415336645,0.9089171450297869,1.2128505435028942,0.2923178789762227,1.4355630087220173,-0.5718547393346005,0.09202150292858523,-0.33098046523807173,-0.04464369399595974,1.2513352388185586,-0.5026028286234493,-0.518328367540556,1.302750173162033,0.7256846086917931,1.685010607481237,-1.4149099090757242,0.8638506964374282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J0034,-0.4664518955774869,-1.2248949755519936,-1.1940177956134093,-0.2986050055697161,-1.2484371806957157,-1.197570582359252,1.1825030083259196,-0.03723620821979839,1.5392947591601613,-1.6860079925135798,0.920135030452749,-0.08734165659653625,-0.9378098631618972,0.04883258515491457,-1.1969484353728077,1.5225224717059271,-0.5417252879660307,1.4734002182740917,0.5701143222279601,-0.4065788031107276,-1.8399408677502642,-1.3477572267806832,0.1238230758001144,-0.6353528639420906,-1.0102824534956203,0.157752111860169,0.6838664804484782,1.3726545421465863,-1.3994952884789016,0.0243499477122669,-1.0304028335195146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J0035,-1.1384470832210338,1.2006396295014596,-1.0207205828973847,0.3234887560338591,0.3024164599200801,-0.7660136157433053,2.412705529940768,-1.2784431488797527,-0.04760705440701542,1.2893002295692082,1.0423476095546904,-0.6267476466216377,0.3216693178550113,-1.0674334821582958,1.1842030832366754,0.7655485230948109,-0.7610472668996463,-1.1840350451461137,-0.7280587075131256,-0.24130286688685465,0.4706879570835065,0.09674728364412617,1.4715572341687075,-2.3745077033252033,1.5281156708652344,-1.4197690067415225,0.5291455572700895,1.1569978976616553,-1.4727979653192977,1.3653221769161872,2.4737571181447637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J0036,-0.29334181886888194,1.2006396295014596,-1.1940177956134093,0.1679653156329653,-0.6280957244493974,-0.11867816581938528,0.8087543728912084,-1.2784431488797527,1.5392947591601613,1.2893002295692082,-1.374640021779815,-0.1651041962801613,1.0068041512650263,-0.3499888021153499,1.6791560335769842,-0.5804940033297651,-0.980369245833262,1.4734002182740917,1.6519251803455315,0.41980087800863713,0.255087712659037,1.4207982403857082,1.1346236945765593,1.0970686639768041,-1.5179620783677912,-0.9690486871410392,1.6121920195188106,-0.13694196924793117,0.8815025950479096,-0.035217717824780996,-0.07282213073774878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J0037,-0.7026038321193728,1.2006396295014596,1.2321431824109343,0.7900590772365405,0.3024164599200801,1.6075497006444013,0.24621583160687063,-1.2784431488797527,-0.04760705440701542,1.6198900320228515,0.7425005521097733,0.9561576491367026,1.1392707905526513,-0.9250473850660148,0.8466769463173138,-1.4510477635357666,1.6514945013701254,-1.479305629970581,-0.29533436426609705,-1.5635103566778383,-0.27875974472904314,-0.7658651766127663,1.4715572341687075,0.9442138898883841,0.005076796248721601,-0.7436885273407976,0.5291455572700895,-0.5682552582177933,0.31593374660944085,-0.6999221421988814,-0.4700717672629354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J0038,-0.6032015330907213,1.2006396295014596,1.405440395126959,0.1679653156329653,0.6125871880432392,0.31287880079656133,-1.2774173693983542,1.203970732440156,-0.04760705440701542,-1.6860079925135798,0.7934928362434976,0.7203983410640837,-1.752797466731346,1.720409274327257,0.7797512398369899,0.30183815289548666,0.5548846067020474,1.4734002182740917,1.4355630087220173,0.750352750456383,-1.9213248964678757,1.3559000144639166,0.4607566153922627,1.977215295073601,0.5127564211208925,1.5099130706616188,0.21970371091331198,-0.3525986137328622,1.4709853397757235,1.418122208531135,2.08905220698353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J0039,-0.6962347629263138,-0.012127673025267008,1.5787376078429836,-1.6983159691777603,-0.9382664525725566,-0.550235132435332,-0.7738747046620956,-1.2784431488797527,1.221914396446726,-0.6942385851526505,0.18639621623946312,-0.9060414446672294,0.5040096844416075,0.6393572496197821,-0.04882432751495288,1.2451796537985271,-0.3224033090324151,1.4734002182740917,1.6519251803455315,0.08924900556089126,-0.06886293002385072,1.0555630004352856,-1.0554443127724047,-0.5647654123311915,0.005076796248721601,-0.518328367540556,0.9933083268052556,-0.9995685471876554,-0.04101326847078506,-0.5262665596898124,-0.8213240774536268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J0040,1.2081587564131375,1.2006396295014596,1.405440395126959,-1.5427925287768665,-0.9382664525725566,-0.11867816581938528,-0.0997963456598042,-1.2784431488797527,0.26977330830641993,0.2975308222082789,-0.31636517011996396,-0.6054564213723865,1.3532826706771124,0.6414896692524968,1.484405710873421,-0.9757188210271828,-1.4190132037004932,-0.5934938754971791,-0.07897219264258276,-0.4065788031107276,1.6240199879469879,0.9197231771813774,0.4607566153922627,-1.4782131523028605,0.5127564211208925,-0.7436885273407976,0.8385874036268669,-0.5682552582177933,0.06730607236606286,0.29239331085462444,0.34533538139402664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J0041,1.0282982838556554,-0.012127673025267008,-0.3275317320332865,-0.7651753267723974,0.3024164599200801,-0.550235132435332,1.0013247228190574,1.203970732440156,-0.6823677798338861,1.2893002295692082,-0.0649607248169157,0.6174522382241391,-0.6999400525991136,0.519577066351801,-0.4729317801777719,1.6287434853756007,1.6514945013701254,-0.5934938754971791,-0.7280587075131256,-0.24130286688685465,-1.1972352205093129,-1.075211602360446,-0.04464369399595974,0.5915456657601702,1.0204360459930635,-1.1944088469412808,0.06498278773492326,1.5883111866315174,-0.38261034248407627,-0.2936140630559956,0.474964210154877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J0042,1.41984020879354,-1.2248949755519936,-2.060503859193532,-1.5427925287768665,0.3024164599200801,1.8233281839523745,1.0301820865617444,-0.03723620821979839,-0.04760705440701542,1.6198900320228515,-0.4858215766887002,0.928097581072564,1.2395685927576627,-0.6720271751547412,0.9169958018918268,1.33726939940688,0.11624064883481613,0.58758846380069,-1.3771452223836684,-0.24130286688685465,-0.396298370720098,-1.3362199256207645,0.9661569247804851,1.1941056209460241,-1.0102824534956203,1.0591927510611356,0.21970371091331198,-0.13694196924793117,-0.05615895049744553,0.3716845325493814,1.1147452037164933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J0043,2.4480393614555096,-0.012127673025267008,0.3656571188308117,-0.14308156516882228,1.5430993724127167,-1.4133490656672252,1.1009227885978712,-1.2784431488797527,-1.3171285052607569,1.2893002295692082,0.5590239394784139,-0.15605405249252163,0.7692177420128543,0.6127684999189142,-0.6508129194209165,0.8265106096840312,0.5548846067020474,-1.1840350451461137,0.7864764938514743,0.5850768142325101,0.3354648355306285,1.3352864678878071,1.1346236945765593,1.387825951576796,0.5127564211208925,-0.06760804794007265,0.5291455572700895,-1.2152251916725865,-1.672601911905972,-0.4974400135139213,1.3029160841757923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J0044,-0.5735225651841792,1.2006396295014596,-0.84742337018136,1.5676762792410095,0.9227579161663984,-0.9817920990512786,0.12078634686925842,-1.2784431488797527,-0.6823677798338861,1.2893002295692082,-0.018612425527296104,0.11870504183505952,-1.751490992188533,0.20910533997557132,0.2962557194000583,1.4670249037364196,0.774206585635663,1.4734002182740917,-0.29533436426609705,-1.2329584842300925,0.7157613131966134,-1.7080101068792712,-0.5500440033841821,1.3914290685401982,-1.0102824534956203,-0.518328367540556,-0.08973813544346547,-0.5682552582177933,-0.05972357945041995,-1.2091005910819206,-0.8129609272109912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J0045,-1.037020622398863,1.2006396295014596,0.7122515442628607,-1.076222207574185,-1.2484371806957157,-0.3344566491273586,0.9599481999421577,-1.2784431488797527,-0.04760705440701542,0.9587104271155652,-1.2566481395927147,0.5792707238459806,-0.1269856672289553,-1.003245805073375,1.3354648300862928,1.174073966755106,0.9935285645692786,-0.29822329067271186,0.7864764938514743,-1.0676825480062193,0.02324905909533706,0.877876113432357,0.4607566153922627,-0.8451005464311787,1.5281156708652344,-1.4197690067415225,1.6121920195188106,0.510027964206862,0.43832816337132763,-0.9299470760841579,0.7342218676765778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J0046,-0.5964035047640258,1.2006396295014596,-1.1940177956134093,-1.6983159691777603,-1.2484371806957157,-0.11867816581938528,0.43014885299953654,1.203970732440156,-1.6345088679741921,-0.033058980245364196,-2.3141710517176945,-0.9438691112121794,-1.1209048726309048,0.7484015493162648,-0.3281880141965504,-0.2706664716834432,-0.5417252879660307,0.8828590486251572,1.219200837098503,-1.3982344204539654,-0.5538083597151409,-1.3424352753583961,0.4607566153922627,0.14504955672438857,-0.5026028286234493,-1.6451291665417642,-1.1727845976921867,-1.2152251916725865,-1.2004236839801836,-0.8002592973625305,2.469575543023446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J0047,1.0630569802372198,-1.2248949755519936,0.8855487569788854,-0.2986050055697161,-1.558607908818875,-0.11867816581938528,-0.864751049701974,-0.03723620821979839,0.26977330830641993,1.6198900320228515,-0.26539057922952447,0.0092845522729477,0.4762708628854971,0.2674695264976117,0.9359332345885143,-0.08393251771506277,-1.4190132037004932,0.58758846380069,0.3537521506044458,-1.7287862929017113,0.015923359872404716,-0.5778645406156395,0.6292233851883369,0.15584563514731067,0.5127564211208925,-0.7436885273407976,-1.1727845976921867,0.9413412531767241,0.7152317863858176,0.8216843846752083,-1.0596738593687387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J0048,-0.5795016702658037,-1.2248949755519936,-1.3673150083294336,-0.45412844597060986,-1.558607908818875,-0.3344566491273586,0.5934495611307652,-0.03723620821979839,0.5871536710198553,-0.3636487826990073,0.07321847635807757,0.6147159218231395,-1.1961646153169299,0.0942154434642433,-0.8039641264050432,-0.8284675872849144,-0.7610472668996463,0.8828590486251572,-0.5116965358896113,-0.0760269306629817,-0.05282887536419468,-0.9382905524174311,0.29228984559618854,0.6851536751984854,1.0204360459930635,-1.6451291665417642,0.37442463409170074,-0.3525986137328622,-0.9514913115808512,2.3630162670127284,-0.7209662745420007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
