客户编号,feature1,feature2,feature3,feature4,feature5,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature23,feature24,feature25,feature27,feature28,feature29,feature30,feature32,feature33,feature35,feature36,feature37,feature38,feature39,feature40,客户公司名称_公司1,客户公司名称_公司10,客户公司名称_公司11,客户公司名称_公司12,客户公司名称_公司13,客户公司名称_公司14,客户公司名称_公司15,客户公司名称_公司16,客户公司名称_公司17,客户公司名称_公司18,客户公司名称_公司19,客户公司名称_公司2,客户公司名称_公司20,客户公司名称_公司3,客户公司名称_公司4,客户公司名称_公司5,客户公司名称_公司6,客户公司名称_公司7,客户公司名称_公司8,客户公司名称_公司9
C8762,0.7317998237411668,1.598143530633444,0.2824158142965954,-1.537277361879302,0.37174951671611683,-1.242156550537734,0.39666932940344657,-0.4709785383589757,0.7757416703392261,1.2044941265037297,-0.7276328029119622,-1.4446082762974053,-0.3014534824075711,-0.5834294201142534,-1.050835316213183,1.077375309671024,1.293512833187079,-1.2774997812345807,-1.2400657242307511,1.6420216621956425,1.4594604067889811,0.9082833073470743,1.5074913317603684,0.1994635213192748,-1.4735188250382707,0.7392808432395871,-0.0013995928892587145,-1.2245950114376725,1.3474600324654784,0.9967789786973639,0.9981268135946484,1.5915853497666679,-1.070721999587695,-0.4119859965381634,1.028924452457805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C9118,-1.5623558813499268,0.8286166381469059,-1.6794499511517567,1.2034884983128042,0.9496078157281774,-0.6688627146138428,1.319949128054595,-0.8005258232872862,0.5339975820423284,0.47662803583707564,0.7198825643829041,1.3648603390391538,-0.39886022904659996,-0.4885691367267351,1.006315440814154,1.6299315549674087,-1.1016296016498983,-0.12540877807565903,-0.46666108218980845,-0.351836828157432,0.0988042274932661,1.439369609504045,1.2505690935527425,0.7871019586646487,1.0028342022069174,-1.0274262201872246,-1.4157250388770293,-0.6783394265835441,0.44225528827526234,-1.2910374512944938,-0.4942442917695856,-1.302672126864989,-0.7810604092128466,-1.4556433677264793,-1.1185117169617658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C11719,1.3053387500139402,0.4438531919036368,-0.49395578309372234,0.15063332031217797,0.2923578387646984,-1.433254495845698,-0.4426759420975975,0.8920214911433241,-0.38462995348588264,0.4892693394767297,-0.7276328029119622,-1.2508518200672978,-0.19701445052521807,-1.2657831446647523,-0.8025585007098837,-1.357312264608111,-1.6378555198969829,-0.6459563567644944,0.30674355985113416,1.3912109782474138,1.0297795080640184,0.2323552864200208,-1.1820586352919764,0.1726482033388175,0.9294424259909657,-1.6485014569543552,-0.708562315883144,-0.4598371926418928,1.3898081178283472,-0.43310629004754714,-1.4891583620124083,-1.302672126864989,0.3775859522865473,0.739635930290323,1.404604071630307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C2445,1.3053387500139402,0.540044053464454,-1.5669452578343064,1.5544402243130129,1.705349328981904,-1.6243524411536618,0.6652598162837807,1.5163042748866495,1.6943692058674371,-1.7033981213292968,-1.5961420232888819,0.9773474265789388,0.10676824277913552,-3.384041138717493,1.4674009553202811,-0.4886576036848137,0.6857901258403833,0.5722754546534701,-0.6600122427000441,-0.004843514632912034,1.6743008561514625,0.6185998698069085,-0.6571796244841278,-0.6802395122220594,-1.5186517858920396,-1.3752533862463425,1.4129258530985118,-0.31416903668079194,-1.464480203438077,-0.14712923629856495,-0.991701326890997,0.4338823591140051,-1.1793450959782632,1.063529597210835,-1.480245849560191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3313,-1.5623558813499268,-1.4799640393127085,-1.2592962334775133,1.069792602693677,0.23084943335881522,-0.09556887868995145,1.1352931683243654,0.9229062051010255,-1.4483039419922323,-0.040961552808652275,0.14087641746495758,-0.08831308268665257,0.8953626361577661,-0.3606118477519675,1.2545922563174532,-0.4767208573596021,-1.6378555198969829,-0.044467132023094956,0.30674355985113416,1.333180131205747,-0.5099103790337643,-1.216061901280808,0.09593238414736913,0.15078276897391635,-0.5600885249906764,0.98254725470448,-0.708562315883144,-0.8604246215349202,-1.1834002969169688,-1.5770145050434758,0.5006697784732371,-0.7238206315386576,0.8844937354425321,0.1638249668760798,-0.8625020480359923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
C0219,-1.2755864182135401,-1.5761549008735256,-1.3833137586313304,-0.6849660273073667,0.04006086900242425,-0.8599606599218066,1.60532652036495,0.8263472614661503,-1.4966527596516117,-0.5622830147968504,-1.5961420232888819,0.20232160165850874,-0.5397091265986893,0.12654788621768903,0.580698042808498,-0.5025686856681888,-1.6736039144467885,-1.0155985997079227,-1.2400657242307511,-1.5519924678874675,1.387846923668154,-1.216061901280808,-0.0156196287887518,0.7094403651735756,-0.8009261691473984,1.4353580282553862,-1.4157250388770293,1.2153466009107672,0.25105130855522917,0.7108019249483817,-1.4891583620124083,1.5915853497666679,-1.3241758911656873,1.4953878197715174,0.6793412571195703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C2616,-0.12850856566799332,1.213380084390175,1.3494799974686715,1.2703364461223678,-0.8863739606450138,0.47772495723393993,1.6389003312249917,-1.645335265576521,1.0174857586361237,0.7375553944133043,-0.7276328029119622,1.4132994530966807,1.2335143982618544,0.985713077309344,-0.4833454522056417,-0.5400178266198794,-1.3518683634985378,0.5215985200512906,-0.6600122427000441,0.9416201412967939,0.45687164309740164,0.8600027344237133,1.2513429594282524,-1.1479992429254178,1.2824061662069866,0.4833372228376577,1.4129258530985118,-0.09566680273914063,-0.11066297415752506,1.282756032446346,-1.4891583620124083,1.3021596021035022,1.0655322294268124,-0.08809232961765162,-0.9719692901523835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C8030,1.0185692868775535,-1.3356777469714824,0.44515032014365385,-1.6375492835936474,-1.0119945779319461,1.6243126290817227,-1.2820212135986415,0.7087394137461952,-0.48132758880464166,-1.4140634264670457,0.43037949092393085,-1.2508518200672978,0.9940414698639366,1.3214071536150032,-0.41240921920469903,-0.3710634239995962,0.3640545748921326,-0.7298971371078106,1.0801482018920767,-1.213553339494576,1.4952671483493947,-0.7815367449705594,-0.156615731222352,1.0009738364510883,-0.9683446159054978,-1.1223223625436118,0.7057631301046265,1.2153466009107672,0.8276261054935968,-0.14712923629856495,0.5006697784732371,-0.7238206315386576,-0.3827757224474299,0.019872226022518983,0.8587392969891724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C3778,-1.2755864182135401,1.598143530633444,0.061043546022855395,-1.6041253096888657,1.015449440919692,-0.09556887868995145,-0.10693783349717985,1.1482463285996811,-0.14288586518898497,1.0158421511435691,1.588391784759824,-1.4930473903549322,1.6975875635029862,0.9309431412246438,-0.30600486970328505,-1.3148617567400591,-0.6011520779526195,0.09119822039463453,0.11339239934089852,0.4970608373067254,0.42106490153698806,-1.4574647658976128,0.8716285747902365,-0.5583961085764569,0.45243658192720854,0.34932540382546406,-0.0013995928892587145,-0.2413349587002415,-0.9941073858354756,-0.7190833437965294,0.9981268135946484,-1.5920978745281547,-0.6000219152285663,-1.4916315529398696,-0.3275695119875817,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C4630,1.3053387500139402,-0.758532577606579,1.0329650145730582,-0.317302314354767,0.4518888793000327,0.2866270119259761,0.5813252891336763,1.1852905086196024,-0.14288586518898497,0.7875822971994025,0.14087641746495758,0.49295628600367003,0.8533369986120023,0.7864641536308281,-0.7670903842094123,0.8711074529736638,1.2577644386372735,0.4855341144270477,-0.46666108218980845,0.5368266373952658,1.2446199574264998,0.3771970051901037,1.189253667720149,-0.6813882430168202,0.7814134259107396,0.5189348268946579,0.7057631301046265,-0.4598371926418928,-0.9383708533825389,-1.5770145050434758,0.0032127433518257314,-0.7238206315386576,-0.9983066019939829,0.2717895225162504,-1.0555731297948288,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C10737,-1.2755864182135401,0.9248074997077231,0.9840039892476228,1.537728237360622,0.8880260796547296,-0.09556887868995145,0.3630955185434048,-1.3687376955074997,0.05050940544853315,0.39455000760939996,-1.5961420232888819,-0.6695824513769751,0.6512015881560508,1.2396593078000928,-1.2991121317164822,-0.558522929592264,-1.1373779961997041,-1.09858072739653,-1.2400657242307511,-1.3285785207289404,0.49267838465781516,-0.15388929696686687,0.0017473179960550735,-1.5579347111304203,-1.6962281232596366,-1.3288342118474534,-0.708562315883144,1.5430999518232442,0.5798062846988818,1.5687330861953281,-0.4942442917695856,0.4338823591140051,-0.8172681080097026,-1.0597733303791872,0.27566319442214515,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C9193,-0.7020474919407668,-0.5180554237045358,0.34369839149567055,-0.20031840568803075,-0.7346757400827443,-1.0510586052297703,-0.4930366583876601,-1.3716394225176172,-0.7714204947609189,0.022161982590191233,0.43037949092393085,-1.2508518200672978,1.5914020208051085,-0.25885872347878014,1.4319328388198098,0.2033784617321154,-0.458158499753397,0.809136842007841,1.6602016834227837,1.0923572337977028,-0.25926318811086946,-1.167781328357447,-0.630141874373667,0.8821157210623207,0.09721597109835624,-0.22206606252540312,-1.4157250388770293,0.8875932499982903,0.6518498300629131,0.42482487119939943,-0.4942442917695856,1.3021596021035022,-1.5414220839468238,1.6393405606250782,0.6907850454036726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C11999,1.0185692868775535,1.1652846536097663,1.3761522670424546,-1.1529016619743115,0.9525184205630599,-0.6688627146138428,0.6652598162837807,-3.408694554149919,0.002160587789153619,-0.23487015835185493,-0.7276328029119622,-1.3477300481823515,0.589195143601035,0.42682406055832894,1.5738053048216951,-0.5712728697266887,-1.5663587307973716,1.0901786423231283,1.0801482018920767,1.0647479810668778,0.8149390587015372,0.1357941405732989,-1.1129960700316737,1.3538530819087193,-1.337154886211138,1.4550397447739307,0.7057631301046265,-1.4430972453793236,-1.4688511458610807,1.5687330861953281,1.4955838487160598,1.0127338544403364,-1.1069296983845511,0.019872226022518983,-1.4764913815657732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C11752,0.4450303606047801,-0.9990097315086222,-0.6577988970676091,0.7522648505982501,0.8612448175928292,-1.0510586052297703,0.8331288705839895,0.17343636189062478,0.8240904879986056,-0.8025171823283709,-1.3066389498299087,-1.2508518200672978,-0.1038935380872185,-1.3176342002124881,1.2545922563174532,1.69676602913593,1.3650096222866903,0.059979821281552395,-0.07995876116933713,-0.7981054529975662,-0.7247508283962456,1.6807724741208496,-0.32005131216604865,-1.5959827001423872,0.7881485607552229,-1.598595832827383,-1.4157250388770293,-0.6783394265835441,-0.6203092302473634,0.42482487119939943,0.5006697784732371,-1.0132463792018234,0.16033975950541096,-1.239714256446138,1.0588233455205747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C7190,1.0185692868775535,-1.2394868854106653,1.2820092474412208,1.0196566418365043,1.023089604504527,0.2866270119259761,1.2863753171945533,-0.10366296478838426,-0.23958350050774402,1.6168174833818099,0.14087641746495758,-0.08831308268665257,-0.26135440001527077,-0.8681265927961522,0.43882557680661277,1.2566293034172733,1.007525676788634,-1.000520243799281,-1.0467145637205155,0.07707091800541536,0.8865525418223643,-0.15388929696686687,-1.169164660248067,-0.9578053917417825,-1.343295670849244,-1.546328412371744,1.4129258530985118,-0.5326712706224432,-0.62457185260067,-1.2910374512944938,-0.4942442917695856,0.14445661145083938,-1.650045180337392,-1.0237851451657969,-1.5911603749129668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
C11591,-1.5623558813499268,0.6362349150252713,1.3211877145115383,-0.7518139751169302,-0.42358957928013186,-0.477764769305879,-1.0637914430083701,-1.354814135035675,0.43729994672356937,0.9064431203783696,1.0093856378418773,1.0742256546939926,-1.420538530436952,0.007798944323442201,1.680209654323109,-0.6654059951140441,-0.2794165270043688,-0.01883447101278647,-0.07995876116933713,1.6853556656202888,0.24203119373492032,-0.9746590366640032,1.18521956731584,1.6853998622095219,-0.6473011320506026,1.039684224958572,-0.708562315883144,0.9240102889885655,0.6289931372889125,-0.14712923629856495,0.5006697784732371,1.0127338544403364,-0.8896835056034147,0.919576856357274,1.2361606869744362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
C1671,-0.12850856566799332,-0.42186456214371854,-1.1594358969343637,1.1032165765984587,0.038219457892038074,0.8599208478498674,1.5885396149349291,-0.7327663932770085,0.34060231140481034,1.3657491950895893,-1.0171358763709355,-0.13675219674417946,0.9576409637285024,-0.516731594180796,-1.2281758987155396,0.49429021266031486,-1.4591135471479548,-0.3748311168937508,0.11339239934089852,0.2071893274613949,-0.15184296342962877,1.6324919011974885,-1.0719061938851577,-1.5295807869448554,-0.8040912360660105,1.3221484269363546,1.4129258530985118,-1.6251824403306998,0.17860033791757737,-1.2910374512944938,0.9981268135946484,1.0127338544403364,0.015508964317986722,-0.19605688525782222,0.27585497463177466,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1189,-1.2755864182135401,-1.6242503316539343,-1.1482745065152484,1.4541683025986676,-0.18686524044745698,-1.0510586052297703,1.0849324520343027,0.6988736462474642,-0.1912346828483645,-0.48254865216139303,-1.0171358763709355,0.8320300844063582,-1.082112727187038,0.07881372483991299,0.013208178800956854,1.3519668107041614,-0.10067455425534065,-1.0595989479922465,-0.2733099216795728,1.2680705683452052,-0.5099103790337643,0.7634415885769914,0.416925828825762,0.7742849604379056,0.17486343099782,1.4848778397340585,-1.4157250388770293,-1.3338461284084981,-1.2669719471097818,-0.43310629004754714,0.0032127433518257314,-0.1449691362123263,-1.5414220839468238,-1.59959610858004,-0.6079402462072113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1615,0.4450303606047801,0.68433034580568,1.3982080039631992,-0.06662251006890361,-1.138281960531805,-0.09556887868995145,-0.8119878615580568,-0.1284122385667087,0.9691369409767442,1.0518235908007656,0.7198825643829041,-0.47582599514686763,-0.3773872581908201,-1.5279824055338274,-0.8025585007098837,1.480508904446646,-0.9586360234506759,0.17235516104801837,0.8867970413818411,-0.9207075013344822,-0.7605575699566592,1.246247317810601,0.4516828254788473,0.0225430278349311,0.7609526432092295,-0.31448217056427014,0.7057631301046265,-1.2974290894182228,-1.629692859661838,-1.0050603975455115,0.9981268135946484,-0.7238206315386576,-0.8896835056034147,-1.1677378860193577,0.9490649645717755,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2341,-1.5623558813499268,1.598143530633444,-1.4736754437597108,1.0363686287888954,-0.9783965210279841,0.8599208478498674,0.8499157760140104,-1.0543762959039171,0.43729994672356937,-1.4256495385893095,-1.0171358763709355,-0.47582599514686763,1.6034918649713639,-0.733021499243121,1.006315440814154,1.5949256587242773,1.2577644386372735,-0.024677601898138852,-0.2733099216795728,0.4811814320815808,-1.0470115024399675,-0.29873101573694977,0.22236522376428083,-0.014173888113614154,0.33738794375230957,-0.38136406711813675,0.7057631301046265,1.3974317958621434,-1.7243840972509972,1.5687330861953281,-0.991701326890997,-0.43439488387549197,-0.09311413207258144,0.019872226022518983,-0.8167756354672403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5668,1.5921082131503268,-1.5280594700931172,0.15679271702541883,0.4848730593599958,-0.16414188654208642,1.433214683773759,1.5381788986448666,-1.4398209730104343,-1.3999551243328527,-0.80143660098845,-0.7276328029119622,-0.13675219674417946,0.4959287110934073,0.5950446410005904,-0.838026617210355,-1.2202212726027497,0.22106099669291004,-1.0241932528643998,-0.2733099216795728,-0.1484467820897873,0.06299748593285255,1.439369609504045,-0.5818754717070045,-1.6367503779080588,0.31591208407903704,-0.05203887255806635,-0.708562315883144,-0.5690883096127185,0.4081903872675272,1.282756032446346,-1.4891583620124083,1.3021596021035022,1.536232313785941,-0.5559387373917243,-0.8528444955317263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C2874,0.7317998237411668,-1.4799640393127085,0.20619093872026187,-1.4035814662601749,1.2905349096655299,0.2866270119259761,1.6389003312249917,-0.45840773940664786,-1.3516063066734731,1.3340997565499773,-1.3066389498299087,-0.9117780216646095,1.2528580713022046,-1.6204600417316408,0.793506741811326,1.2933520216220031,1.4365064113863015,1.092345045730515,-1.2400657242307511,-0.6240362406857549,-1.6199193674065844,0.5703192968835475,-0.44740919303998994,1.252275700920558,0.662485808441292,0.9224115139542309,-1.4157250388770293,-0.0228327247585902,-1.0955036265599167,-1.2910374512944938,-1.4891583620124083,0.7233081067771707,1.572440012582797,0.019872226022518983,-0.7669077082490239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5944,-1.5623558813499268,0.010994314879959118,1.4301066328393666,-1.3701574923553932,-0.8031436906968812,-1.242156550537734,-0.2580199823673678,-0.7994675785770445,1.1625322116142622,-1.6622380190148995,-0.7276328029119622,-1.4446082762974053,0.9001375084198472,0.6489383411909263,-0.23506863670234243,0.575826874835773,-0.42241010520359135,1.1518677980109435,1.0801482018920767,-0.763886762367415,-1.082818244000381,-1.167781328357447,0.15431745176060394,0.5123627889874984,0.03443230687663172,1.667281686324999,-0.0013995928892587145,-0.16850088071969108,-0.9929019648029703,-1.2910374512944938,-1.4891583620124083,1.5915853497666679,1.3551938198016609,0.019872226022518983,1.207370708879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C3018,1.0185692868775535,-1.4318686085322998,-0.6977294916965688,0.9862326679317226,-0.40851436870849717,-0.8599606599218066,-1.63454622762908,1.3757189077439564,-1.4966527596516117,-0.3334534209509064,-0.4381297294529889,-1.0570953638371903,1.5101593309664516,0.6988318100468752,1.112719790315568,0.528572367443734,-0.17217134335495193,-0.4331304065390789,-1.6267680452512223,-0.41898060520424596,-0.5099103790337643,0.9565638802704353,0.7347096744617595,0.2661959535041272,1.1597747658239814,1.5309903571195416,-1.4157250388770293,-0.6783394265835441,1.6714791698873206,0.7108019249483817,1.4955838487160598,-1.302672126864989,0.48620904867711545,1.3154468937045662,0.38004838418054143,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C4093,1.5921082131503268,-0.27757826980249267,-0.609153777038594,-0.2838783404499852,-0.7446673497260883,-1.6243524411536618,-0.5266104692477018,1.5299510389505946,-1.061513400717196,1.5772307509272996,-1.3066389498299087,0.880469198463885,-1.5891843090852102,0.6213098877414563,1.1481879068160392,0.8013365520215309,1.222016044087468,-0.9206035889237024,0.8867970413818411,-0.872025264704135,-1.1902384686816219,0.6185998698069085,0.1611168976647693,-1.3693498690754344,-1.305006283878468,-1.5523381944199117,0.7057631301046265,1.2153466009107672,-0.8053146991920078,-1.2910374512944938,-0.4942442917695856,1.0127338544403364,-0.20173722846314962,1.099517782424225,0.3606110115156626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C3291,0.1582608974683934,-0.3256737005829013,-0.33511901834076124,-0.5345581447358486,-0.25931170654870744,1.0510187931578312,-0.6441188072578481,-0.37734739676473444,0.05050940544853315,0.25747889137741425,1.2988887113008505,0.7835909703488313,1.5778503315965189,0.40443803187682875,0.26148499430425615,1.078408236687747,-1.4233651525981492,-0.6029404698761966,0.30674355985113416,-0.5856801330591686,-1.3692721764836897,0.5220387239601866,-0.5740684072209556,-1.1546198669684746,-1.316919875027557,1.726198547327689,1.4129258530985118,-0.20491791970996628,0.4513951651103659,-0.43310629004754714,-1.4891583620124083,-1.5920978745281547,-1.5776297827436798,-0.7718678486720655,-1.7027029952453454,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C0096,0.7317998237411668,0.3957577611232282,0.22795559941240418,-1.3701574923553932,1.5884356778241726,1.6243126290817227,1.336736033484616,0.7826182602513689,-0.48132758880464166,0.20008977364004923,-0.14862665599401567,-1.3477300481823515,1.5551081798483244,0.5518740840714441,-0.44787733570517035,0.6396310478688132,-0.9228876289008703,1.17953125057913,1.4668505229125481,0.8394098929665883,-0.33087667123169656,-1.409184192974252,1.505351790476947,-1.2957379448697628,0.2364364291419257,0.1474963722791685,-0.0013995928892587145,-1.661599479320975,-0.3193215843237987,-0.14712923629856495,0.5006697784732371,-1.5920978745281547,-0.23794492726000568,1.1355059676376154,-1.706506672934773,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3404,1.0185692868775535,-0.8547234391673962,1.5522363603099416,-0.6849660273073667,1.0632361431974413,0.2866270119259761,-0.6441188072578481,-0.6175359147429486,-1.3516063066734731,-0.8056300138385415,-1.0171358763709355,-1.202412706009771,0.061128404135255186,0.498283890477603,1.2900603728179245,1.579172243460519,1.0790224658882452,-0.0015450302994155936,-0.2733099216795728,-1.3230203178573368,-1.0470115024399675,-1.167781328357447,0.6925223761383629,-0.46560136691934395,1.744407411316829,-1.2226039912330788,1.4129258530985118,1.4702658738426937,-0.872891437332324,0.13884781745041724,-0.4942442917695856,0.7233081067771707,0.34137825348969125,1.6753287458384682,1.566628224704609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C11578,-1.5623558813499268,1.1652846536097663,-1.1112186764932923,-1.6542612705460384,-1.0950813839335896,-1.242156550537734,1.03457173574424,1.2657842536490003,-1.6900480302891299,-0.09960775438170301,-0.4381297294529889,0.008565145428401193,0.317350726983047,0.34528737061131615,1.6092734213221664,-0.2612414302370729,1.222016044087468,-0.7338762847801872,0.30674355985113416,-1.0027146025251181,-0.5099103790337643,-1.31262304712753,-1.5639907090473932,0.839335137714249,0.6877987017643884,-1.3928659384639088,-0.0013995928892587145,0.26850358716361156,-0.23879154311620285,1.5687330861953281,-0.4942442917695856,-1.302672126864989,0.6672475426613957,-0.5919269226051145,-0.5821138055216281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C7189,0.7317998237411668,0.10718517644077638,1.3353099761435228,-0.6014060925454122,0.5994048915070735,-1.6243524411536618,-0.7616271452679942,0.6110500670671094,-0.8681181300796779,1.216654108550456,0.7198825643829041,-1.6383647325275128,1.2983469981418077,0.31740342671279653,1.1836560233165105,-1.4652830374413495,-0.744145656151842,0.6481352992576239,1.6602016834227837,0.1570834287772046,-1.4050789180441032,-0.34701158866031073,-1.2336778310368608,-0.6833359675865555,-0.031020867869382577,-0.6978980616088689,0.7057631301046265,1.0332614059593912,1.6602684771216853,-0.14712923629856495,0.0032127433518257314,1.3021596021035022,-0.7448527104159904,0.9555650415706642,-0.5210434579418111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5803,-0.9888169550771534,1.6462389614138526,0.1793366888596161,-1.086053714164748,-1.1727130400966004,-1.433254495845698,1.2863753171945533,0.9100722342704384,-0.8197693124202984,-1.48885322536252,-0.7276328029119622,0.3960780578886163,0.05414133823203827,1.146343161560974,-0.05772805419998579,-0.4329778401257491,0.6500417312905776,-1.514640940852814,1.2734993624023125,-0.2011769328922819,-1.4408856596045168,-0.7332561720471984,0.7739392947153467,-0.005143346365888797,-0.7839829934410447,0.5776874497307585,-2.8300504848648,0.1956695091830611,-0.39458950221997247,0.7108019249483817,0.0032127433518257314,-1.302672126864989,0.1241320607085549,1.1714941528510054,1.4501308268931583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
C3099,0.1582608974683934,-0.758532577606579,0.7336314418813384,1.6212881721225765,-0.4378981164358784,0.2866270119259761,0.34630861311338396,-0.8971139657617727,0.19555585842667172,-1.1962598013747001,-0.7276328029119622,-1.2508518200672978,-0.06945645946425232,1.484393704627337,1.6092734213221664,-0.9402229640158855,-0.029177765155729386,0.970321469163679,1.6602016834227837,-1.5249847824642166,0.38525815997657453,-1.3609036200508908,-1.3063145680990496,0.1173644288294981,-0.2680424588292233,0.8273130022477327,-1.4157250388770293,-0.6419223875932689,1.3537701465159488,-1.2910374512944938,-0.991701326890997,-1.5920978745281547,-1.4327989875562555,-1.5276197381532597,-1.6941431403697182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C3419,1.0185692868775535,-0.27757826980249267,-0.21107602145216492,1.069792602693677,0.03478773703037853,-1.0510586052297703,-0.4762497529576392,0.4912690352252908,0.7757416703392261,1.3235326233275129,-0.14862665599401567,1.6554950233843153,-1.6472680929656012,0.740705118899566,-1.6537932967211955,0.30590385961426775,-0.38666171065378574,0.4777912359589113,0.6934458808716055,1.3072349818573894,-1.1544317271212083,1.6324919011974885,-1.1981294175013166,-1.141620931584331,-0.869039359548357,-1.1160281784438435,0.7057631301046265,0.15925247019278588,-1.5992556009077248,-0.43310629004754714,0.9981268135946484,1.0127338544403364,0.848286036645676,1.6753287458384682,-0.078228083424497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
